Time, h	Frequency, MHz	Temperature, K
15.166666666666666	153.29999999999964	509.43728270770254
15.166666666666666	153.39999999999964	508.8902657837596
15.166666666666666	153.49999999999963	508.71251610500394
15.166666666666666	153.59999999999962	509.6055310603793
15.166666666666666	153.69999999999962	511.4686855274721
15.166666666666666	153.7999999999996	513.659780876775
15.166666666666666	153.8999999999996	516.1912542570093
15.166666666666666	153.9999999999996	519.5055230398775
15.166666666666666	154.0999999999996	520.223840801008
15.166666666666666	154.1999999999996	518.975913274195
15.166666666666666	154.29999999999959	514.2684687085779
15.166666666666666	154.39999999999958	508.85683101485046
15.166666666666666	154.49999999999957	504.5500881338454
15.166666666666666	154.59999999999957	501.2019459164231
15.166666666666666	154.69999999999956	497.69294896865324
15.166666666666666	154.79999999999956	494.1375069695161
15.166666666666666	154.89999999999955	490.79090065631914
15.166666666666666	154.99999999999955	486.55569493943403
15.166666666666666	155.09999999999954	480.61442108784837
15.166666666666666	155.19999999999953	473.7013113160339
15.166666666666666	155.29999999999953	467.1239905694738
15.166666666666666	155.39999999999952	461.730504341008
15.166666666666666	155.49999999999952	457.37941439951425
15.166666666666666	155.5999999999995	453.45054946455144
15.166666666666666	155.6999999999995	450.13748616076947
15.166666666666666	155.7999999999995	447.9814971183821
15.166666666666666	155.8999999999995	446.4849248767678
15.166666666666666	155.9999999999995	443.66858686060317
15.166666666666666	156.09999999999948	436.88603683956126
15.166666666666666	156.19999999999948	430.23316344950837
15.166666666666666	156.29999999999947	424.26531193634565
15.166666666666666	156.39999999999947	418.4867382425593
15.166666666666666	156.49999999999946	413.1250424636659
15.166666666666666	156.59999999999945	406.50670383262724
15.166666666666666	156.69999999999945	398.6600585191212
15.166666666666666	156.79999999999944	391.0211168235711
15.166666666666666	156.89999999999944	384.73577980660195
15.166666666666666	156.99999999999943	380.23978928095
15.166666666666666	157.09999999999943	377.3539828280097
15.166666666666666	157.19999999999942	375.21629140589096
15.166666666666666	157.29999999999941	372.4258013075614
15.166666666666666	157.3999999999994	368.5303457279736
15.166666666666666	157.4999999999994	364.8900538319988
15.166666666666666	157.5999999999994	362.44099178468866
15.166666666666666	157.6999999999994	361.23141941519026
15.166666666666666	157.7999999999994	361.41939496851865
15.166666666666666	157.89999999999938	363.18199778405824
15.166666666666666	157.99999999999937	365.8618338103439
15.166666666666666	158.09999999999937	366.7891244259177
15.166666666666666	158.19999999999936	364.25537997466
15.166666666666666	158.29999999999936	359.29811329005076
15.166666666666666	158.39999999999935	353.4793969738107
